ECs0428	1014	558	512
ECs0429	209	130	135
ECs0430	77	59	60
ECs0431	2416	1218	1241
ECs0432	259	126	133
ECs0433	335	166	169
ECs0434	124	64	60
ECs0435	245	159	199
ECs0436	1440	801	756
ECs0437	808	403	405
ECs0438	959	507	452
ECs0439	405	203	202
ECs0440	419	218	202
ECs0441	516	251	265
ECs0442	99	54	46
ECs0443	173	137	125
ECs0444	5330	2719	2708
ECs0445	96	63	49
ECs0446	533	281	263
ECs0447	1212	574	639
ECs0448	773	370	404
ECs0449	709	352	358
ECs0450	886	457	430
ECs0451	4410	2219	2194
ECs0452	3752	1879	1873
ECs0453	335	180	155
ECs0454	188	134	145
ECs0455	368	275	235
ECs0456	3971	2013	2009
ECs0457	14324	7269	7057
ECs0458	4510	2262	2248
ECs0459	13467	6831	6639
ECs0460	5593	2791	2803
ECs0461	219	118	101
ECs0462	244	111	133
ECs0463	1109	555	561
ECs0464	2140	1064	1084
ECs0465	245	120	127
ECs0466	674	342	333
ECs0467	1368	682	686
ECs0468	6325	3175	3150
ECs0469	6919	3510	3410
ECs0470	676	356	320
ECs0471	860	438	424
ECs0472	111	63	50
ECs0473	281	131	150
ECs0474	4935	2504	2433
ECs0475	3334	1698	1638
ECs0476	653	320	333
ECs0477	12720	6459	6449
ECs0478	371	269	291
ECs0479	609	322	287
ECs0480	3091	1644	1511
ECs0481	2090	1100	1055
ECs0482	12379	6073	6309
ECs0483	4540	2317	2226
ECs0484	8741	4430	4315
ECs0485	59535	29945	29601
ECs0486	45614	22972	22651
ECs0487	3927	2005	1924
ECs0488	4457	2200	2259
ECs0489	1562	786	776
ECs0490	77130	38804	38330
ECs0491	9039	4709	4332
ECs0492	14562	7440	7124
ECs0493	14853	7453	7403
ECs0494	6676	3377	3300
ECs0495	14576	7567	7011
ECs0496	172	80	93
ECs0497	177	114	92
ECs0498	633	338	325
ECs0499	226	100	132
ECs0500	626	327	306
ECs0501	429	220	209
ECs0502	1039	525	516
ECs0503	1074	547	527
ECs0504	51	22	29
ECs0505	260	142	136
ECs0506	533	284	271
ECs0507	1288	690	718
ECs0508	57	82	93
ECs0509	1273	701	704
ECs0510	960	527	565
ECs0511	731	367	364
ECs0512	1194	593	602
ECs0513	1221	634	589
ECs0514	1149	569	580
ECs0515	20979	10410	10574
ECs0516	7227	3719	3619
ECs0517	1515	790	834
ECs0518	9424	4826	4699
ECs0519	27	64	60
ECs0520	167	91	100
ECs0521	299	153	170
ECs0522	8050	4055	3996
ECs0523	5549	2823	2729
ECs0524	2156	1067	1089
ECs0525	2623	1281	1342
ECs0526	3244	1659	1586
ECs0527	6976	3539	3440
ECs0528	1172	634	664
ECs0529	179	145	163
ECs0530	11571	5891	5783
ECs0531	2619	1341	1378
ECs0532	885	494	391
ECs0533	776	452	445
ECs0534	378	260	239
ECs0535	6046	3270	3402
ECs0536	6020	3371	3343
ECs0537	5021	2544	2551
ECs0538	178	88	91
ECs0539	370	193	178
ECs0540	407	196	211
ECs0541	494	226	269
ECs0542	858	440	424
ECs0543	130	67	63
ECs0544	135	73	62
ECs0545	115	72	46
ECs0546	42	23	22
ECs0548	126	53	73
ECs0549	925	457	470
ECs0551	458	223	236
ECs0552	1281	641	642
ECs0553	196	93	103
ECs0554	126	75	98
ECs0555	1282	686	643
ECs0556	737	380	357
ECs0557	349	283	325
ECs0558	276	265	268
ECs0559	233	117	117
ECs0560	537	264	275
ECs0561	19	11	8
ECs0563	110	59	52
ECs0564	325	178	147
ECs0565	25	9	16
ECs0566	24	13	11
ECs0567	934	473	461
ECs0568	58	24	34
ECs0569	4	1	3
ECs0570	44	22	22
ECs0572	9	3	6
ECs0573	76	42	35
ECs0575	48	24	24
ECs0576	8	3	6
ECs0577	103	45	58
ECs0578	83	47	36
ECs0579	50	23	28
ECs0580	22	11	11
ECs0581	54	31	23
ECs0582	33	13	21
ECs0583	76	46	41
ECs0584	871	426	455
ECs0585	400	209	192
ECs0586	1820	897	923
ECs0587	6535	3292	3247
ECs0588	3248	1667	1672
ECs0589	322	208	201
ECs0590	149	77	72
ECs0591	2573	1312	1261
ECs0592	33	16	17
ECs0593	37	20	19
ECs0594	45	24	21
ECs0595	9	7	2
ECs0596	15	7	9
ECs0597	6	5	2
argU	42	63	101
ECs0598	553	352	323
ECs0599	813	419	395
ECs0600	3596	1869	1727
ECs0601	3534	1804	1734
ECs0602	114	67	47
ECs0603	158	76	82
ECs0604	90	55	37
ECs0605	207	98	110
ECs0606	16	10	6
ECs0607	23	9	15
ECs0608	446	236	211
ECs0609	528	261	269
ECs0610	74	39	36
ECs0611	7	2	5
ECs0612	74	40	34
ECs0613	216	106	110
ECs0614	5795	2928	2950
ECs0615	1440	736	788
ECs0616	2602	1284	1318
ECs0617	147	77	70
ECs0618	328	163	165
ECs0619	207	102	105
ECs0620	490	231	259
ECs0621	196	97	107
ECs0622	70	44	36
ECs0623	224	105	120
ECs0624	37	17	20
ECs5381	12	5	8
ECs0625	593	309	284
ECs0626	67	26	47
ECs0627	40	25	21
ECs0628	32	19	13
ECs0629	40	28	15
ECs0630	71	37	56
ECs0631	115	60	76
ECs0632	84	39	47
ECs0633	155	77	78
ECs0634	40	18	22
ECs0635	45	23	22
ECs0636	40	15	26
ECs0637	500	233	267
ECs5382	43	41	33
ECs0638	184	103	114
ECs0639	133	73	93
ECs0640	59	48	42
ECs0641	115	63	54
ECs0642	53	26	27
ECs0643	526	261	265
ECs0644	30674	15535	15148
ECs0645	8595	4385	4231
ECs0646	747	367	398
ECs0647	231	125	107
ECs0649	1350	671	680
ECs0650	1292	635	658
ECs0651	182	87	96
ECs0652	46	16	30
ECs0653	15	9	6
ECs0654	30	16	14
ECs0655	8	6	2
ECs0656	3	2	1
ECs0657	52	29	24
ECs0658	594	296	298
ECs0659	203	118	133
ECs0660	259	155	153
ECs0661	244	142	102
ECs0662	45096	22139	23037
ECs0663	288	206	175
ECs0664	267	157	129
ECs0665	4583	2369	2282
ECs0666	16652	8381	8342
ECs0667	411	222	189
ECs0668	1622	797	826
ECs0669	1407	716	691
ECs0670	9760	5002	4760
ECs0671	4824	2389	2436
ECs0672	3028	1588	1440
ECs0673	8034	4072	3962
ECs0674	3354	1646	1708
ECs0675	6433	3315	3119
ECs0676	1025	520	505
ECs0677	1337	674	664
ECs0678	3248	1649	1599
ECs0679	4422	2302	2121
ECs0680	20183	10281	9906
ECs0681	208	124	109
ECs0682	112	82	56
ECs0683	61	29	33
ECs0684	171	107	81
ECs0685	20	19	18
ECs0686	22	12	10
ECs0687	157	83	80
ECs0689	112	60	61
ECs0690	97	50	47
ECs0691	170	85	85
ECs0692	138	78	60
ECs0693	375	181	194
ECs0694	1416	726	691
ECs0695	5741	2875	2871
ECs0696	10130	5131	4999
ECs0697	1190	580	611
ECs0698	2764	1418	1348
ECs0699	7957	4013	3946
ECs0700	842	424	435
glnX	135	83	67
glnV	309	154	155
metU	87	49	38
glnW	334	191	144
glnU	766	385	381
leuW	378	201	179
metT	44	20	24
ECs0704	395	194	201
ECs0705	1883	978	905
ECs0706	1558	775	783
ECs0707	894	442	452
ECs0708	884	452	434
ECs0709	960	498	463
ECs0710	13101	6496	6607
ECs0711	239	133	106
ECs0713	362	223	222
ECs0714	11912	6048	5948
ECs0715	6424	3272	3153
ECs0716	1254	631	623
ECs0717	777	402	378
ECs0718	2731	1404	1331
ECs0719	5531	2766	2795
ECs0720	442	241	228
ECs0721	269	138	131
ECs0722	106	52	54
ECs0723	434	230	205
ECs0724	56	30	27
ECs0725	99	39	60
ECs0726	73	43	30
ECs0727	0	0	0
ECs0728	389	186	203
ECs0729	127	65	62
ECs0730	13	9	4
ECs0731	13	5	8
ECs0732	120	57	63
ECs0733	988	510	486
ECs0734	353	191	170
ECs0735	232	106	126
ECs0736	183	91	92
ECs0737	350	165	185
ECs0738	264	136	128
ECs0739	212	123	119
ECs0740	192	114	108
ECs0741	161	89	72
ECs0742	99	50	49
ECs0743	537	262	275
ECs0744	92	39	53
ECs0745	856	422	436
ECs0746	703	340	363
ECs0747	124	52	72
ECs0748	713	371	342
ECs0749	545	277	268
ECs0751	1053	496	558
ECs0752	632	315	317
ECs0753	398	191	207
ECs0754	516	267	252
ECs0755	32	19	26
ECs0756	23	17	19
ECs0757	94	46	48
ECs0758	101	49	53
ECs0759	11	4	7
ECs0760	114	73	41
ECs0761	86	42	44
ECs0762	67	32	37
ECs0763	93	47	46
ECs0764	5	4	1
ECs0766	14	10	4
ECs0767	23	7	16
ECs0768	12863	6574	6292
ECs0769	6190	3050	3140
ECs5391	54	28	26
ECs0770	715	350	365
ECs0771	3003	1501	1502
ECs0772	4528	2298	2231
ECs0773	1948	992	956
ECs0774	8558	4396	4163
ECs0775	17026	8581	8449
ECs0776	17165	8675	8491
ECs0777	9644	4950	4696
lysT	7116	3539	3581
valT	135	77	58
lysW	1114	545	569
valZ	318	163	156
lysY	3520	1769	1752
lysZ	1590	803	788
ECs0778	725	345	380
ECs0779	468	309	254
ECs0780	241	164	172
ECs0781	206	113	93
ECs0782	2861	1455	1410
ECs0783	5391	2713	2684
ECs0784	852	430	423
ECs0785	504	247	257
ECs0786	376	181	195
ECs0787	472	242	230
ECs0788	434	215	221
ECs0789	758	393	372
ECs0790	303	172	138
ECs0791	721	342	379
ECs0792	280	142	138
ECs0793	585	396	351
ECs0794	1156	682	653
ECs0795	803	433	418
ECs0796	50	29	50
ECs0797	18	6	12
ECs0798	31	11	20
ECs0799	364	207	174
ECs0800	1932	992	958
ECs5702	377	196	181
ECs0802	0	0	0
ECs0804	34	18	16
ECs0805	8	4	4
ECs0806	9	5	4
ECs0807	2	2	0
ECs0808	1	1	0
ECs0809	18	11	7
ECs0810	29	14	15
ECs0812	6	3	3
ECs0813	18	14	6
ECs0814	737	387	351
ECs0815	153	80	74
ECs0816	247	135	112
ECs0817	161	78	84
ECs0818	24	15	10
ECs0819	12	6	6
ECs0820	2	1	1
ECs0821	0	0	0
ECs0822	9	5	4
ECs0824	31	16	15
ECs0825	116	61	55
ECs0826	61	26	36
ECs0827	19	9	10
ECs0829	115	64	51
ECs0830	9	6	3
ECs0831	2	1	1
ECs0832	9	5	4
ECs0833	10	4	6
ECs0834	69	36	34
ECs0835	5	3	2
ECs0836	1	1	0
ECs0837	73	38	35
ECs0838	6	1	5
ECs0839	15	8	7
ECs0840	0	0	0
ECs0841	2	1	1
ECs0842	210	98	112
ECs0843	6	2	4
ECs0844	11	8	3
ECs0845	2	1	1
ECs0846	107	57	51
ECs0847	305	154	151
ECs0848	28	14	14
ECs0849	4	1	3
ECs0850	433	219	214
ECs0851	971	474	497
ECs0852	234	118	118
ECs0853	102	51	54
ECs0854	83	41	44
ECs0855	34	16	18
ECs0856	71	38	33
ECs0857	2156	1077	1099
ECs0858	2046	978	1087
ECs0859	2900	1491	1410
ECs0860	350	163	187
ECs0861	193	92	101
ECs0862	17	10	7
ECs0863	203	111	93
ECs0864	700	331	369
ECs0865	30	31	24
ECs0866	120	66	79
ECs0867	119	59	61
ECs0868	63	37	28
ECs0869	207	152	133
ECs0870	101	81	98
ECs0871	101	56	45
ECs0872	200	104	97
ECs0873	78	32	46
ECs0874	79	36	43
ECs0875	23507	11896	11614
ECs0876	476	229	247
ECs0877	1655	827	828
ECs0878	362	184	178
ECs0879	649	336	318
ECs0880	515	269	251
ECs0881	60	29	31
ECs0882	93	42	51
ECs0883	257	140	117
ECs0884	45	21	25
ECs0885	754	387	390
ECs0886	217	120	118
ECs0887	1353	648	705
ECs0888	1065	575	490
ECs0889	3574	1792	1782
ECs0890	3743	1857	1887
ECs0891	1554	762	793
ECs0892	53281	27141	26648
ECs0893	2576	1551	1531
ECs0894	431	207	224
ECs0895	283	157	169
ECs0896	8741	4486	4300
ECs0897	17601	9104	8538
ECs0898	743	385	395
ECs0899	553	298	255
ECs0900	182	81	102
ECs0902	27	14	13
ECs0903	65	37	28
ECs0904	760	391	370
ECs0905	1299	656	644
ECs0906	349	174	175
ECs0908	460	247	221
ECs0909	231	125	106
ECs0910	94	41	53
ECs0911	63	24	39
ECs0912	66	37	30
ECs0913	63	43	40
ECs5399	143	74	89
ECs5400	254	117	138
ECs0915	8516	4441	4078
ECs0916	56	28	30
ECs0917	83	74	77
ECs0918	428	241	255
ECs0919	771	445	379
ECs0920	1220	636	636
ECs0921	968	450	519
ECs0922	2296	1246	1233
ECs0923	293	238	238
ECs0924	239	109	130
ECs0925	324	158	168
ECs0926	137	71	73
ECs0927	5144	2601	2549
ECs0928	382	255	246
ECs0929	543	353	308
ECs0930	91	56	35
ECs0931	515	285	230
ECs0932	1035	534	501
ECs0933	1670	831	839
ECs0934	1164	600	565
ECs0935	682	363	319
ECs0936	69	32	37
ECs0937	187	103	84
ECs0938	119	65	54
ECs0939	963	495	469
ECs0940	34	15	20
ECs0941	5	5	0
ECs0942	299	194	171
ECs0943	302	174	194
ECs0944	575	283	295
ECs0945	296	157	140
ECs0946	548	270	279
ECs0947	724	384	340
ECs0948	498	264	235
ECs0949	12	5	7
ECs0950	1	0	1
ECs0952	184	92	92
ECs0953	424	277	283
ECs0954	944	531	549
ECs0955	422	220	202
ECs0956	575	287	288
ECs0957	479	233	246
ECs0958	47	25	22
ECs0959	65	39	31
ECs0960	1071	552	519
ECs0961	558	280	278
ECs0962	1016	796	794
ECs0963	4984	2777	2831
ECs0964	584	316	318
ECs0965	949	495	488
ECs0966	456	229	261
ECs0967	345	175	171
ECs0968	4252	2078	2175
serW	584	290	294
ECs0969	16001	8168	7834
ECs0970	1071	522	551
ECs0971	2860	1463	1398
ECs0972	1225	577	648
ECs0973	9759	4917	4846
ECs0974	2161	1078	1083
ECs0975	8659	4298	4363
ECs0976	873	409	464
ECs0977	1837	884	954
ECs0978	13631	6972	6661
ECs0979	259	124	135
ECs0980	74	38	36
ECs0981	257	136	141
ECs0982	373	203	190
ECs0983	8047	4114	3933
ECs0984	544	288	258
ECs0985	1219	638	583
ECs0986	17700	8967	8734
ECs0987	987	467	521
ECs0988	30969	15583	15393
ECs0989	137	77	63
ECs0990	3210	1527	1685
ECs0991	1630	824	806
ECs0992	122	69	53
ECs0993	14415	7239	7177
ECs0994	299893	149903	150029
ECs0995	3957	1992	1965
ECs0996	523	273	250
ECs0997	12735	6584	6152
ECs0998	4640	2331	2310
ECs0999	890	469	422
ECs1000	105	49	56
ECs1001	1034	509	525
ECs1002	534	330	346
ECs1003	308	231	222
ECs1004	1320	688	635
ECs1005	975	477	498
ECs1006	653	309	344
ECs1007	4707	2404	2304
ECs1008	2570	1293	1277
ECs1009	9413	4640	4773
ECs1010	8690	4621	4456
ECs1011	10627	5667	5346
ECs1012	6704	3468	3238
ECs1013	13848	6957	6892
ECs1014	8929	4447	4487
ECs1015	2990	1535	1516
ECs1016	58	73	44
ECs1017	23	12	11
ECs1018	28	11	17
ECs1019	30	11	19
ECs1020	46	29	17
ECs1021	50	24	28
ECs1022	42	22	20
ECs1023	121	65	56
ECs1025	133	67	66
ECs1026	30	16	14
ECs1027	17	9	9
ECs1028	119	67	52
ECs1029	2604	1308	1296
ECs1030	504	320	340
ECs1031	1416	826	749
ECs1032	7736	3920	3819
ECs1033	8008	4009	4001
ECs1034	2986	1521	1465
ECs1035	4389	2216	2174
ECs1036	1402	701	701
ECs1037	1408	1205	1232
ECs1038	17332	9293	9070
ECs1039	8095	4120	3978
ECs1040	730	407	393
ECs1041	150758	74558	76297
ECs1042	2926	1507	1420
ECs1043	190	204	228
ECs1044	3503	1852	1897
ECs1045	1040	507	535
ECs1046	838	443	480
ECs1047	307	200	191
ECs1048	134	66	71
ECs1049	407	244	265
ECs1050	1657	859	896
ECs1051	4321	2056	2281
ECs1052	180	240	286
ECs1053	675	509	501
ECs1054	2022	1426	1301
ECs1055	237	122	115
ECs1056	10	6	4
ECs1057	26	12	15
ECs1058	5	5	0
ECs1059	11	6	5
ECs1061	28	18	11
ECs1063	84	42	43
ECs1064	2	1	1
ECs1065	34	15	19
ECs1067	3040	1556	1485
ECs1068	981	507	474
ECs1069	3698	1805	1897
ECs1070	58	32	30
ECs1071	66	33	34
ECs5703	116	60	65
ECs1073	118	67	59
ECs1074	58	26	32
ECs1075	81	38	43
ECs1076	81	36	45
ECs1077	118	66	52
ECs1079	608	637	638
ECs1080	2151	1443	1374
ECs1082	102	56	46
ECs1083	6	6	0
ECs1084	10	6	4
ECs1085	103	47	56
ECs1086	794	441	353
ECs1087	396	217	179
ileZ1	0	0	0
argN1	0	0	0
argO1	96	50	46
ECs1088	217	124	93
ECs1089	15	5	10
ECs1090	89	37	52
ECs1091	7	1	6
ECs1092	5	4	1
ECs1093	0	0	0
ECs1094	3	3	0
ECs1096	517	271	255
ECs1097	172	89	92
ECs1100	16	9	7
ECs1101	23	14	9
ECs1102	0	0	0
ECs1103	0	0	0
ECs1104	2	1	1
ECs1105	12	7	5
ECs1106	0	0	1
ECs5406	0	0	0
ECs1107	0	0	0
ECs1108	0	1	0
ECs1109	0	0	0
ECs1110	0	0	1
ECs1111	0	0	0
ECs1112	0	0	0
ECs1113	0	0	0
ECs1114	2	2	1
ECs1115	1	0	1
ECs1116	9	3	6
ECs1117	4	4	0
ECs1118	22	9	14
ECs1120	50	25	27
ECs1121	988	515	474
