ECs0498	999	545	511
ECs0499	447	213	238
ECs0500	1129	580	553
ECs0501	469	231	238
ECs0502	647	313	334
ECs0503	748	383	365
ECs0504	210	101	109
ECs0505	398	248	197
ECs0506	1463	748	762
ECs0507	13836	7292	7130
ECs0508	251	418	418
ECs0509	2161	1169	1091
ECs0510	1426	748	776
ECs0511	1118	545	574
ECs0512	1245	636	609
ECs0513	1286	641	645
ECs0514	2419	1200	1219
ECs0515	26690	13433	13262
ECs0516	11038	5530	5651
ECs0517	2548	1336	1351
ECs0518	5496	2841	2731
ECs0519	28	54	46
ECs0520	283	156	172
ECs0521	571	302	313
ECs0522	5404	2800	2605
ECs0523	4690	2345	2348
ECs0524	3505	1791	1718
ECs0525	3750	1892	1859
ECs0526	16360	8237	8125
ECs0527	15192	7720	7475
ECs0528	2883	1582	1635
ECs0529	367	358	349
ECs0530	3937	2065	1997
ECs0531	6916	3626	3410
ECs0532	684	344	343
ECs0533	1565	942	878
ECs0534	923	605	573
ECs0535	7658	4084	4174
ECs0536	7680	4220	4091
ECs0537	21023	10801	10258
ECs0538	4756	2362	2394
ECs0539	6887	3533	3355
ECs0540	11031	5567	5467
ECs0541	12018	6063	5959
ECs0542	1705	854	854
ECs0543	202	99	103
ECs0544	160	91	69
ECs0545	164	85	80
ECs0546	37	21	17
ECs0548	77	34	43
ECs0549	1251	638	614
ECs0551	513	263	253
ECs0552	2350	1168	1182
ECs0553	348	171	177
ECs0554	200	161	141
ECs0555	4366	2313	2154
ECs0556	1369	676	694
ECs0557	1105	858	900
ECs0558	793	690	756
ECs0559	673	339	335
ECs0560	377	182	195
ECs0561	17	7	14
ECs0563	126	61	65
ECs0564	220	109	111
ECs0565	40	24	16
ECs0566	49	24	25
ECs0567	2061	1050	1012
ECs0568	99	56	43
ECs0569	6	2	4
ECs0570	124	66	58
ECs0572	12	7	5
ECs0573	156	78	78
ECs0575	356	183	173
ECs0576	44	24	20
ECs0577	302	152	150
ECs0578	179	93	87
ECs0579	46	25	21
ECs0580	26	13	13
ECs0581	74	33	41
ECs0582	44	22	22
ECs0583	506	318	290
ECs0584	10222	5279	5045
ECs0585	4721	2335	2388
ECs0586	1958	976	982
ECs0587	12284	6185	6104
ECs0588	3789	1993	1901
ECs0589	257	188	170
ECs0590	149	73	76
ECs0591	4113	2120	1994
ECs0592	65	27	39
ECs0593	42	23	19
ECs0594	60	26	35
ECs0595	12	7	5
ECs0596	15	8	7
ECs0597	14	8	7
argU	23	41	52
ECs0598	221	144	146
ECs0599	214	96	118
ECs0600	737	375	362
ECs0601	498	242	256
ECs0602	168	86	83
ECs0603	317	165	152
ECs0604	240	123	117
ECs0605	336	182	156
ECs0606	15	9	7
ECs0607	26	13	16
ECs0608	1317	659	658
ECs0609	1221	616	606
ECs0610	2490	1233	1257
ECs0611	1273	651	622
ECs0612	2731	1389	1344
ECs0613	3021	1522	1500
ECs0614	4222	2186	2099
ECs0615	1597	888	773
ECs0616	4215	2082	2134
ECs0617	255	120	135
ECs0618	392	193	199
ECs0619	2035	1061	974
ECs0620	383	184	199
ECs0621	155	87	73
ECs0622	94	55	47
ECs0623	537	274	264
ECs0624	131	60	72
ECs5381	12	5	7
ECs0625	771	378	394
ECs0626	54	34	31
ECs0627	98	55	54
ECs0628	66	35	31
ECs0629	134	72	67
ECs0630	113	77	80
ECs0631	305	155	191
ECs0632	225	109	116
ECs0633	226	128	100
ECs0634	107	54	53
ECs0635	109	48	61
ECs0636	57	25	32
ECs0637	3720	1930	1791
ECs5382	565	516	478
ECs0638	4684	2572	2544
ECs0639	4449	2466	2352
ECs0640	346	346	367
ECs0641	158	73	86
ECs0642	86	37	49
ECs0643	1533	789	745
ECs0644	58644	29445	29214
ECs0645	22120	11507	10628
ECs0646	1117	549	579
ECs0647	1627	806	825
ECs0649	3159	1526	1637
ECs0650	1961	980	981
ECs0651	180	94	86
ECs0652	39	19	20
ECs0653	8	5	4
ECs0654	32	20	12
ECs0655	21	9	12
ECs0656	4	2	2
ECs0657	43	18	26
ECs0658	551	283	268
ECs0659	227	139	132
ECs0660	239	141	142
ECs0661	366	188	179
ECs0662	59211	28258	31067
ECs0663	326	232	213
ECs0664	776	415	372
ECs0665	6601	3363	3275
ECs0666	10336	5246	5127
ECs0667	404	191	215
ECs0668	1727	875	852
ECs0669	2297	1163	1134
ECs0670	9456	4804	4653
ECs0671	5655	2864	2793
ECs0672	1987	991	997
ECs0673	4354	2148	2206
ECs0674	1782	879	903
ECs0675	4028	2107	1922
ECs0676	1145	563	583
ECs0677	1792	920	872
ECs0678	3747	1915	1835
ECs0679	5359	2752	2608
ECs0680	21764	11058	10711
ECs0681	2576	1475	1381
ECs0682	471	351	400
ECs0683	36	13	23
ECs0684	151	88	94
ECs0685	9	21	19
ECs0686	19	10	9
ECs0687	198	101	112
ECs0689	119	69	66
ECs0690	610	334	276
ECs0691	736	359	379
ECs0692	521	268	253
ECs0693	1417	702	715
ECs0694	13632	6802	6831
ECs0695	3082	1583	1501
ECs0696	8541	4368	4173
ECs0697	2174	1121	1054
ECs0698	5782	2901	2884
ECs0699	6469	3189	3281
ECs0700	1239	674	585
glnX	79	48	49
glnV	244	117	127
metU	64	36	28
glnW	152	79	73
glnU	376	218	160
leuW	189	104	85
metT	69	36	33
ECs0704	4782	2425	2361
ECs0705	2449	1198	1251
ECs0706	2259	1155	1105
ECs0707	1638	789	849
ECs0708	2654	1276	1379
ECs0709	1496	751	745
ECs0710	15046	7622	7425
ECs0711	236	119	119
ECs0713	355	220	224
ECs0714	20269	10209	10153
ECs0715	8728	4462	4266
ECs0716	767	419	348
ECs0717	1229	627	606
ECs0718	3264	1650	1618
ECs0719	9617	4818	4829
ECs0720	389	215	203
ECs0721	253	133	120
ECs0722	135	74	62
ECs0723	561	295	267
ECs0724	81	42	39
ECs0725	130	69	62
ECs0726	57	24	33
ECs0727	4	3	1
ECs0728	314	163	151
ECs0729	108	56	53
ECs0730	23	12	11
ECs0731	16	7	9
ECs0732	1575	784	791
ECs0733	3293	1675	1639
ECs0734	924	477	467
ECs0735	859	449	410
ECs0736	579	307	272
ECs0737	1155	577	578
ECs0738	622	319	303
ECs0739	431	259	224
ECs0740	172	112	112
ECs0741	217	114	104
ECs0742	116	61	55
ECs0743	633	319	314
ECs0744	105	67	38
ECs0745	11150	5628	5524
ECs0746	14109	7017	7094
ECs0747	2573	1245	1328
ECs0748	14746	7509	7241
ECs0749	8613	4326	4288
ECs0751	17026	8458	8574
ECs0752	10149	5044	5105
ECs0753	4531	2265	2268
ECs0754	5977	3022	2958
ECs0755	87	46	61
ECs0756	40	33	28
ECs0757	90	38	52
ECs0758	50	31	19
ECs0759	21	11	10
ECs0760	150	67	83
ECs0761	178	97	81
ECs0762	113	59	56
ECs0763	115	60	56
ECs0764	17	9	8
ECs0766	7	4	3
ECs0767	15	8	8
ECs0768	7184	3599	3586
ECs0769	4077	2107	1971
ECs5391	33	17	16
ECs0770	747	356	391
ECs0771	2576	1313	1264
ECs0772	3432	1757	1675
ECs0773	1555	782	773
ECs0774	6696	3451	3246
ECs0775	20472	10153	10323
ECs0776	18299	9396	8906
ECs0777	8934	4572	4364
lysT	4227	2149	2079
valT	57	31	26
lysW	680	351	329
valZ	182	98	84
lysY	1629	830	799
lysZ	642	318	324
ECs0778	10825	5399	5427
ECs0779	6825	3996	3768
ECs0780	1940	1480	1398
ECs0781	9913	4888	5026
ECs0782	9383	4734	4662
ECs0783	15210	7710	7513
ECs0784	2796	1417	1380
ECs0785	1256	660	598
ECs0786	809	408	402
ECs0787	1101	536	565
ECs0788	1396	700	697
ECs0789	828	419	423
ECs0790	673	326	360
ECs0791	1209	628	581
ECs0792	352	180	173
ECs0793	631	412	385
ECs0794	1275	716	750
ECs0795	7675	4029	3802
ECs0796	118	118	129
ECs0797	22	8	14
ECs0798	32	20	12
ECs0799	290	169	143
ECs0800	2090	1066	1046
ECs5702	523	283	241
ECs0802	4	4	0
ECs0804	46	21	26
ECs0805	9	5	4
ECs0806	22	9	13
ECs0807	3	2	2
ECs0808	0	0	0
ECs0809	31	19	12
ECs0810	33	18	15
ECs0812	8	5	3
ECs0813	3	3	1
ECs0814	401	208	194
ECs0815	178	91	87
ECs0816	76	36	40
ECs0817	127	62	66
ECs0818	13	6	8
ECs0819	17	12	5
ECs0820	4	4	0
ECs0821	0	0	0
ECs0822	8	6	2
ECs0824	45	21	24
ECs0825	126	61	66
ECs0826	75	43	32
ECs0827	21	8	13
ECs0829	179	89	91
ECs0830	13	7	6
ECs0831	2	2	0
ECs0832	19	10	10
ECs0833	13	6	8
ECs0834	103	51	53
ECs0835	5	2	3
ECs0836	0	1	0
ECs0837	133	78	56
ECs0838	12	7	5
ECs0839	18	9	9
ECs0840	0	0	0
